Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood
2.018E+11,1/3/2018,1327,1/4/2018,1332,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,D,D1,SLU/CASCADE
2.018E+13,1/3/2018,1330,1/7/2018,1908,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,UNIVERSITY
2.018E+11,1/3/2018,1333,1/3/2018,1333,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,LAKECITY
2.018E+11,1/3/2018,1343,1/3/2018,1343,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S2,RAINIER BEACH
2.018E+13,1/3/2018,1350,1/9/2018,9,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C2,MONTLAKE/PORTAGE BAY
2.018E+11,1/3/2018,1400,1/4/2018,1302,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O2,SODO
2.018E+11,1/3/2018,1420,1/3/2018,1944,THEFT-BUILDING,THEFT-BUILDING,SOUTH,R,R2,MOUNT BAKER
2.018E+11,1/3/2018,1435,1/5/2018,1335,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U2,UNIVERSITY
2.018E+11,1/3/2018,1445,1/4/2018,1250,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,NORTH,U,U3,SANDPOINT
2.018E+11,1/3/2018,1450,1/3/2018,1450,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,NORTH,L,L3,LAKECITY
2.018E+11,1/3/2018,1500,1/3/2018,2109,THEFT-ALL OTHER,THEFT-MAIL,NORTH,N,N3,NORTHGATE
2.018E+11,1/3/2018,1500,1/3/2018,1634,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,NORTH,L,L3,SANDPOINT
2.018E+12,1/3/2018,1500,2/8/2018,1443,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q3,QUEEN ANNE
2.018E+11,1/3/2018,1500,1/3/2018,1500,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+11,1/3/2018,1500,1/4/2018,1058,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,R,R3,LAKEWOOD/SEWARD PARK
2.018E+11,1/3/2018,1507,1/3/2018,1609,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+11,1/3/2018,1513,1/3/2018,1513,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,R,R2,NORTH BEACON HILL
2.018E+11,1/3/2018,1515,1/3/2018,2259,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,LAKECITY
2.018E+11,1/3/2018,1515,1/3/2018,1520,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,NORTH,U,U3,SANDPOINT
2.018E+11,1/3/2018,1530,1/5/2018,1349,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W3,FAUNTLEROY SW
2.018E+11,1/3/2018,1530,1/20/2018,1441,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+11,1/3/2018,1532,1/3/2018,1532,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S1,SOUTH BEACON HILL
2.018E+13,1/3/2018,1544,1/7/2018,2322,THEFT-BUILDING,THEFT-BUILDING,WEST,K,K2,PIONEER SQUARE
2.018E+11,1/3/2018,1550,1/3/2018,1550,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,L,L3,LAKECITY
2.018E+11,1/3/2018,1550,1/4/2018,1432,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+11,1/3/2018,1553,1/6/2018,1403,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE
2.018E+11,1/3/2018,1558,1/3/2018,1558,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E1,CAPITOL HILL
2.018E+11,1/3/2018,1604,1/3/2018,1604,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTH,R,R1,NORTH BEACON HILL
2.018E+11,1/3/2018,1630,1/3/2018,2034,THEFT-ALL OTHER,THEFT-MAIL,NORTH,N,N3,NORTHGATE
2.018E+11,1/3/2018,1700,1/5/2018,1151,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN
2.018E+11,1/3/2018,1700,1/3/2018,2240,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L2,NORTHGATE
2.018E+11,1/3/2018,1700,1/4/2018,952,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S2,BRIGHTON/DUNLAP
2.018E+13,1/3/2018,1700,4/25/2018,1332,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F3,HIGHLAND PARK
2.018E+11,1/3/2018,1700,1/4/2018,524,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,Q,Q1,MAGNOLIA
2.018E+11,1/3/2018,1730,1/3/2018,2017,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S2,BRIGHTON/DUNLAP
2.018E+11,1/3/2018,1739,1/3/2018,1845,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R1,NORTH BEACON HILL
2.018E+11,1/3/2018,1751,1/3/2018,1751,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K2,PIONEER SQUARE
2.018E+11,1/3/2018,1800,1/4/2018,1331,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+11,1/3/2018,1800,1/4/2018,1909,THEFT-ALL OTHER,THEFT-MAIL,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+11,1/3/2018,1800,1/4/2018,1339,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+11,1/3/2018,1800,1/4/2018,348,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+11,1/3/2018,1818,1/3/2018,2009,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+13,1/3/2018,1840,1/3/2018,1941,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N2,NORTHGATE
2.018E+11,1/3/2018,1900,1/4/2018,1039,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R2,MOUNT BAKER
2.018E+11,1/3/2018,1900,1/5/2018,1446,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+11,1/3/2018,1900,1/4/2018,1659,THEFT-ALL OTHER,THEFT-PRSNATCH,SOUTH,R,R3,HILLMAN CITY
2.018E+11,1/3/2018,1900,1/8/2018,1706,BURGLARY-COMMERCIAL-SECURE PARKING,BURGLARY-SECURE PARKING-NONRES,SOUTHWEST,F,F1,NORTH DELRIDGE
2.018E+11,1/3/2018,1900,1/4/2018,1227,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,U,U2,UNIVERSITY
2.018E+11,1/3/2018,1915,1/4/2018,43,THEFT-BICYCLE,THEFT-BICYCLE,EAST,E,E2,CAPITOL HILL
2.018E+13,1/3/2018,1955,1/8/2018,2003,THEFT-ALL OTHER,THEFT-MAIL,NORTH,N,N3,BITTERLAKE
2.018E+13,1/3/2018,1958,6/7/2018,1822,THEFT-BUILDING,THEFT-BUILDING,SOUTH,O,O2,GEORGETOWN
2.018E+11,1/3/2018,2026,1/3/2018,2026,THEFT-BUILDING,THEFT-BUILDING,NORTH,J,J1,GREENWOOD
2.018E+11,1/3/2018,2059,1/3/2018,2206,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J1,BALLARD NORTH
2.018E+11,1/3/2018,2200,1/4/2018,758,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,U,U3,SANDPOINT
2.018E+11,1/3/2018,2204,1/3/2018,2204,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,L,L1,LAKECITY
2.018E+11,1/3/2018,2350,1/4/2018,29,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,W,W1,NORTH ADMIRAL
2.018E+13,1/4/2018,0,1/4/2018,2142,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E1,CAPITOL HILL
2.018E+11,1/4/2018,1,1/4/2018,1620,THEFT-ALL OTHER,THEFT-MAIL,WEST,Q,Q3,QUEEN ANNE
2.018E+11,1/4/2018,100,1/5/2018,1356,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D3,SLU/CASCADE
2.018E+11,1/4/2018,200,1/4/2018,2142,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,EAST,E,E1,CAPITOL HILL
2.018E+11,1/4/2018,313,1/5/2018,822,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q2,QUEEN ANNE
2.018E+11,1/4/2018,328,1/4/2018,524,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,BALLARD NORTH
2.018E+11,1/4/2018,520,1/4/2018,1005,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,D,D3,SLU/CASCADE
2.018E+11,1/4/2018,630,1/4/2018,2156,THEFT-BUILDING,THEFT-BUILDING,WEST,Q,Q2,QUEEN ANNE
2.018E+11,1/4/2018,641,1/4/2018,641,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+11,1/4/2018,645,1/4/2018,651,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B1,BALLARD SOUTH
2.018E+11,1/4/2018,700,1/4/2018,1840,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,LAKECITY
2.018E+11,1/4/2018,700,1/5/2018,823,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN
2.018E+11,1/4/2018,725,1/4/2018,1620,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,B,B2,FREMONT
2.018E+11,1/4/2018,730,1/4/2018,1757,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+11,1/4/2018,741,1/4/2018,741,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M2,SLU/CASCADE
2.018E+11,1/4/2018,743,1/4/2018,831,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J1,BALLARD NORTH
2.018E+11,1/4/2018,803,1/4/2018,803,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E1,CAPITOL HILL
2.018E+11,1/4/2018,831,1/4/2018,831,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,O,O2,SODO
2.018E+11,1/4/2018,845,1/4/2018,933,THEFT-BUILDING,THEFT-BUILDING,SOUTH,R,R2,NORTH BEACON HILL
2.018E+11,1/4/2018,855,1/4/2018,855,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+12,1/4/2018,900,1/15/2018,952,THEFT-ALL OTHER,THEFT-MAIL,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+11,1/4/2018,943,1/9/2018,1058,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+11,1/4/2018,1030,1/4/2018,2117,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,F,F1,NORTH DELRIDGE
2.018E+13,1/4/2018,1045,1/5/2018,1859,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,BALLARD SOUTH
2.018E+11,1/4/2018,1052,1/4/2018,1052,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,NORTH,L,L2,NORTHGATE
2.018E+13,1/4/2018,1100,1/5/2018,1033,THEFT-BUILDING,THEFT-BUILDING,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+11,1/4/2018,1100,1/4/2018,1237,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,D,D1,SLU/CASCADE
2.018E+13,1/4/2018,1130,1/8/2018,950,THEFT-ALL OTHER,THEFT-MAIL,NORTH,U,U1,UNIVERSITY
2.018E+12,1/4/2018,1145,1/11/2018,1217,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J1,BALLARD NORTH
2.018E+12,1/4/2018,1150,2/7/2018,1242,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O1,SODO
2.018E+11,1/4/2018,1156,1/4/2018,1156,ROBBERY-RESIDENTIAL,ROBBERY-RESIDENCE-GUN,SOUTHWEST,F,F1,NORTH DELRIDGE
2.018E+11,1/4/2018,1200,1/7/2018,1522,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+13,1/4/2018,1200,1/9/2018,1849,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.018E+13,1/4/2018,1205,1/8/2018,1709,THEFT-BUILDING,THEFT-BUILDING,NORTH,U,U2,UNIVERSITY
2.018E+11,1/4/2018,1212,1/4/2018,1415,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+13,1/4/2018,1230,1/4/2018,1853,THEFT-ALL OTHER,THEFT-MAIL,SOUTH,O,O3,GEORGETOWN
2.018E+13,1/4/2018,1240,1/8/2018,2039,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q2,QUEEN ANNE
2.018E+11,1/4/2018,1251,1/4/2018,1351,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,D,D3,SLU/CASCADE
2.018E+11,1/4/2018,1300,1/5/2018,723,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,NORTH,J,J1,BALLARD NORTH
2.018E+11,1/4/2018,1352,1/9/2018,1349,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+11,1/4/2018,1500,1/5/2018,1024,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F3,SOUTH PARK
2.018E+11,1/4/2018,1502,1/5/2018,1757,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+11,1/4/2018,1530,1/5/2018,1523,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,U,U2,UNIVERSITY
2.018E+11,1/4/2018,1547,1/4/2018,1547,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R2,NORTH BEACON HILL
2.018E+11,1/4/2018,1600,1/5/2018,426,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH
2.018E+11,1/4/2018,1600,1/5/2018,1733,THEFT-BUILDING,THEFT-BUILDING,EAST,G,G1,FIRST HILL
2.018E+11,1/4/2018,1620,1/4/2018,1620,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+11,1/4/2018,1639,1/4/2018,1848,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,B,B3,FREMONT
2.018E+11,1/4/2018,1705,1/5/2018,919,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,W,W3,MORGAN
2.018E+11,1/4/2018,1706,1/4/2018,1706,ROBBERY-STREET,ROBBERY-STREET-GUN,SOUTHWEST,W,W1,NORTH ADMIRAL
2.018E+11,1/4/2018,1710,1/4/2018,1740,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S1,MID BEACON HILL
2.018E+11,1/4/2018,1730,1/4/2018,1751,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+11,1/4/2018,1730,1/5/2018,908,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,B,B2,FREMONT
2.018E+11,1/4/2018,1751,1/4/2018,1751,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,B,B2,FREMONT
2.018E+11,1/4/2018,1800,1/5/2018,834,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH
2.018E+11,1/4/2018,1816,1/5/2018,1504,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+11,1/4/2018,1822,1/7/2018,1214,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+11,1/4/2018,1830,1/5/2018,857,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,FREMONT
2.018E+11,1/4/2018,1830,1/4/2018,1850,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B1,BALLARD SOUTH
2.018E+12,1/4/2018,1830,1/10/2018,1549,THEFT-ALL OTHER,THEFT-MAIL,NORTH,N,N1,BALLARD NORTH
2.018E+11,1/4/2018,1900,1/4/2018,1900,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.018E+11,1/4/2018,1930,1/5/2018,743,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+11,1/4/2018,1938,1/4/2018,1938,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.018E+11,1/4/2018,1943,1/4/2018,2234,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.019E+11,1/4/2018,1945,1/4/2019,2208,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,NORTH,U,U2,UNIVERSITY
2.018E+11,1/4/2018,2000,1/5/2018,1156,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE
2.018E+11,1/4/2018,2000,1/4/2018,2337,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,L,L1,NORTHGATE
2.018E+11,1/4/2018,2100,1/5/2018,1239,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,NORTH,N,N3,NORTHGATE
2.018E+11,1/4/2018,2100,1/5/2018,1307,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E2,CAPITOL HILL
2.018E+11,1/4/2018,2100,1/5/2018,324,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D3,SLU/CASCADE
2.018E+11,1/4/2018,2200,1/5/2018,1535,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTHWEST,W,W1,ALKI
2.018E+11,1/4/2018,2230,1/5/2018,750,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,SOUTHWEST,W,W3,FAUNTLEROY SW
2.018E+11,1/4/2018,2300,1/5/2018,1153,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,S,S2,RAINIER BEACH
2.018E+11,1/4/2018,2300,1/6/2018,132,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,N,N1,GREENWOOD
2.018E+11,1/4/2018,2330,1/5/2018,38,ROBBERY-RESIDENTIAL,ROBBERY-RESIDENCE-BODYFORCE,EAST,E,E2,CAPITOL HILL
2.018E+11,1/5/2018,0,1/7/2018,1359,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+11,1/5/2018,0,1/8/2018,1557,ROBBERY-STREET,ROBBERY-STREET-GUN,SOUTH,S,S2,RAINIER BEACH
2.018E+12,1/5/2018,0,2/22/2018,1055,THEFT-BUILDING,THEFT-BUILDING,NORTH,B,B3,WALLINGFORD
2.018E+11,1/5/2018,38,1/5/2018,722,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W1,NORTH ADMIRAL
2.018E+11,1/5/2018,54,1/5/2018,309,THEFT-ALL OTHER,THEFT-PKPOCKET,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+11,1/5/2018,59,1/5/2018,59,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+11,1/5/2018,320,1/5/2018,320,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,U,U2,UNIVERSITY
2.018E+11,1/5/2018,444,1/5/2018,512,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+12,1/5/2018,448,1/12/2018,903,THEFT-BUILDING,THEFT-BUILDING,EAST,C,C1,MONTLAKE/PORTAGE BAY
2.018E+11,1/5/2018,500,1/5/2018,1521,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,C,C1,CAPITOL HILL
2.018E+11,1/5/2018,530,1/5/2018,530,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+11,1/5/2018,600,1/8/2018,100,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,B,B3,WALLINGFORD
2.018E+11,1/5/2018,630,1/5/2018,1646,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,F,F3,HIGHLAND PARK
2.018E+11,1/5/2018,1100,1/5/2018,1340,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,BALLARD NORTH
2.018E+11,1/5/2018,1114,1/5/2018,1247,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+11,1/5/2018,1130,1/5/2018,1236,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,R,R3,LAKEWOOD/SEWARD PARK
2.018E+11,1/5/2018,1130,1/7/2018,1316,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,F,F2,SOUTH DELRIDGE
2.018E+12,1/5/2018,1130,1/9/2018,1016,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,N,N3,NORTHGATE
2.018E+11,1/5/2018,1200,1/8/2018,250,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,U,U2,UNIVERSITY
2.018E+12,1/5/2018,1200,1/16/2018,1229,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D1,SLU/CASCADE
2.018E+11,1/5/2018,1200,1/6/2018,1748,THEFT-ALL OTHER,THEFT-OTH,EAST,G,G1,FIRST HILL
2.018E+12,1/5/2018,1200,1/17/2018,1221,THEFT-ALL OTHER,THEFT-MAIL,NORTH,N,N2,NORTHGATE
2.018E+11,1/5/2018,1200,1/5/2018,1307,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTHWEST,W,W1,ALKI
2.018E+11,1/5/2018,1226,1/5/2018,1356,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+11,1/5/2018,1300,1/6/2018,1918,THEFT-ALL OTHER,THEFT-OTH,EAST,G,G1,FIRST HILL
2.018E+11,1/5/2018,1300,1/7/2018,1637,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE
2.018E+13,1/5/2018,1303,1/14/2018,2146,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,FREMONT
2.018E+11,1/5/2018,1310,1/5/2018,1420,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.019E+13,1/5/2018,1400,2/12/2019,746,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E2,CAPITOL HILL
2.018E+11,1/5/2018,1400,1/5/2018,1645,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN
2.018E+11,1/5/2018,1456,1/5/2018,1456,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,C,C3,MADRONA/LESCHI
2.018E+13,1/5/2018,1530,1/18/2018,103,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C1,CAPITOL HILL
2.018E+13,1/5/2018,1600,1/5/2018,1715,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W1,NORTH ADMIRAL
2.018E+13,1/5/2018,1600,1/6/2018,1451,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U3,SANDPOINT
2.018E+12,1/5/2018,1600,1/9/2018,1240,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,W,W3,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+11,1/5/2018,1600,1/6/2018,1018,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN
2.018E+13,1/5/2018,1614,1/17/2018,2055,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L2,NORTHGATE
2.018E+11,1/5/2018,1620,1/5/2018,1905,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L1,LAKECITY
2.018E+11,1/5/2018,1620,1/8/2018,512,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN
2.018E+11,1/5/2018,1630,1/5/2018,1912,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,G,G3,MADRONA/LESCHI
2.018E+11,1/5/2018,1630,1/6/2018,910,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F2,HIGHLAND PARK
2.018E+11,1/5/2018,1642,1/5/2018,1642,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+11,1/5/2018,1658,1/5/2018,2046,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R1,NORTH BEACON HILL
2.018E+12,1/5/2018,1700,1/9/2018,1320,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,C,C3,MADRONA/LESCHI
2.018E+11,1/5/2018,1700,1/6/2018,1032,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B1,BALLARD SOUTH
2.018E+13,1/5/2018,1700,1/5/2018,2005,THEFT-BUILDING,THEFT-BUILDING,NORTH,B,B1,BALLARD SOUTH
2.018E+11,1/5/2018,1700,1/5/2018,1825,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,LAKECITY
2.018E+13,1/5/2018,1745,1/6/2018,1247,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,BALLARD NORTH
2.018E+11,1/5/2018,1800,1/6/2018,1332,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S2,BRIGHTON/DUNLAP
