Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood
2.018E+12,2/15/18,1200,2/22/18,1755,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,B,B1,BALLARD SOUTH
2.018E+12,2/15/18,1200,2/19/18,1037,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E1,CAPITOL HILL
2.018E+12,2/15/18,1200,3/16/18,1347,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,B,B2,BALLARD SOUTH
2.018E+12,2/15/18,1208,2/15/18,1208,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
2.018E+12,2/15/18,1216,2/15/18,1823,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/15/18,1230,2/15/18,1834,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N2,NORTHGATE
2.018E+12,2/15/18,1230,2/16/18,1705,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J2,PHINNEY RIDGE
2.018E+12,2/15/18,1237,2/15/18,1237,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+12,2/15/18,1300,2/15/18,1420,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,W,W1,ALKI
2.018E+12,2/15/18,1331,2/27/18,1533,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE
2.018E+12,2/15/18,1340,2/16/18,1501,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.018E+12,2/15/18,1353,2/15/18,1353,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE
2.018E+12,2/15/18,1430,2/16/18,36,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,F,F2,SOUTH DELRIDGE
2.018E+12,2/15/18,1445,2/15/18,1445,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/15/18,1530,2/15/18,1906,THEFT-BICYCLE,THEFT-BICYCLE,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+12,2/15/18,1530,2/15/18,1559,THEFT-ALL OTHER,THEFT-PRSNATCH,EAST,E,E3,FIRST HILL
2.018E+12,2/15/18,1600,2/20/18,1643,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B1,BALLARD SOUTH
2.018E+12,2/15/18,1600,2/16/18,400,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K2,DOWNTOWN COMMERCIAL
2.018E+12,2/15/18,1600,2/15/18,1827,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L1,LAKECITY
2.018E+13,2/15/18,1610,2/18/18,1111,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+12,2/15/18,1624,2/15/18,1624,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D1,BELLTOWN
2.018E+12,2/15/18,1631,2/15/18,1631,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O1,SODO
2.018E+12,2/15/18,1652,2/16/18,1211,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.018E+12,2/15/18,1654,2/20/18,1401,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.018E+12,2/15/18,1700,2/18/18,1427,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J3,GREENWOOD
2.018E+12,2/15/18,1700,2/16/18,630,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN
2.018E+12,2/15/18,1700,2/16/18,1429,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J3,GREENWOOD
2.018E+12,2/15/18,1700,2/17/18,1155,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,B,B1,BALLARD SOUTH
2.018E+12,2/15/18,1720,3/8/18,1223,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,F,F1,HIGH POINT
2.018E+12,2/15/18,1727,2/15/18,1727,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,R,R2,NORTH BEACON HILL
2.018E+12,2/15/18,1738,2/15/18,1738,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,W,W3,MORGAN
2.018E+12,2/15/18,1744,2/15/18,1933,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,Q,Q3,QUEEN ANNE
2.018E+12,2/15/18,1750,2/15/18,1750,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,B,B2,BALLARD SOUTH
2.018E+12,2/15/18,1803,2/17/18,1438,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+12,2/15/18,1830,2/16/18,722,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N1,BITTERLAKE
2.018E+12,2/15/18,1830,2/15/18,2008,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S1,MID BEACON HILL
2.018E+12,2/15/18,1930,2/16/18,631,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q2,QUEEN ANNE
2.018E+12,2/15/18,2000,2/24/18,1709,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D3,SLU/CASCADE
2.018E+12,2/15/18,2000,2/16/18,1239,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+12,2/15/18,2017,2/15/18,2017,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,S,S3,RAINIER BEACH
2.018E+12,2/15/18,2026,2/15/18,2026,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/15/18,2030,2/16/18,707,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+12,2/15/18,2048,2/15/18,2048,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+12,2/15/18,2100,2/16/18,945,ROBBERY-STREET,ROBBERY-STREET-WEAPON,EAST,E,E1,CAPITOL HILL
2.018E+12,2/15/18,2130,2/16/18,928,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,NORTH,U,U3,ROOSEVELT/RAVENNA
2.018E+12,2/15/18,2147,2/16/18,27,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+12,2/15/18,2150,2/19/18,1220,THEFT-BUILDING,THEFT-BUILDING,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/15/18,2200,2/16/18,1758,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+12,2/15/18,2200,2/16/18,702,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,U,U1,UNIVERSITY
2.018E+13,2/15/18,2200,2/16/18,1046,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,UNIVERSITY
2.018E+12,2/15/18,2211,2/15/18,2211,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E2,FIRST HILL
2.018E+12,2/15/18,2230,2/16/18,812,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S3,RAINIER VIEW
2.018E+12,2/15/18,2300,2/21/18,1222,THEFT-BUILDING,THEFT-BUILDING,SOUTH,O,O1,SODO
2.018E+12,2/16/18,0,2/25/18,1904,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,Q,Q1,MAGNOLIA
2.018E+12,2/16/18,0,2/17/18,719,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,N,N3,NORTHGATE
2.018E+12,2/16/18,1,2/16/18,1000,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O1,SODO
2.018E+12,2/16/18,100,2/16/18,246,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,WEST,Q,Q1,MAGNOLIA
2.018E+12,2/16/18,102,2/16/18,102,ROBBERY-RESIDENTIAL,ROBBERY-RESIDENCE-GUN,SOUTH,R,R1,NORTH BEACON HILL
2.018E+13,2/16/18,120,2/16/18,2230,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,BALLARD NORTH
2.018E+12,2/16/18,130,2/16/18,1127,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,N,N2,NORTHGATE
2.018E+12,2/16/18,145,2/16/18,942,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,N,N2,NORTHGATE
2.018E+12,2/16/18,311,2/16/18,311,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,EAST,C,C3,MADRONA/LESCHI
2.018E+12,2/16/18,335,2/16/18,1416,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B3,FREMONT
2.018E+12,2/16/18,500,2/20/18,1748,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,B,B1,BALLARD SOUTH
2.018E+12,2/16/18,500,2/23/18,1829,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,Q,Q2,QUEEN ANNE
2.018E+12,2/16/18,500,2/16/18,515,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,G,G1,FIRST HILL
2.018E+13,2/16/18,502,2/16/18,1810,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+12,2/16/18,600,2/22/18,658,THEFT-BUILDING,THEFT-BUILDING,EAST,G,G1,FIRST HILL
2.018E+12,2/16/18,657,2/16/18,657,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+12,2/16/18,700,2/16/18,1803,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O1,SODO
2.018E+12,2/16/18,718,2/16/18,718,ARSON,ARSON-RESIDENCE,SOUTHWEST,W,W2,MORGAN
2.018E+12,2/16/18,720,2/16/18,1722,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,F,F1,HIGH POINT
2.018E+12,2/16/18,736,2/16/18,736,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTH,S,S2,RAINIER BEACH
2.018E+12,2/16/18,835,2/22/18,733,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+12,2/16/18,900,2/21/18,2137,THEFT-ALL OTHER,THEFT-OTH,SOUTH,S,S3,RAINIER VIEW
2.018E+12,2/16/18,905,2/16/18,905,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,J,J2,BALLARD NORTH
2.018E+12,2/16/18,1230,2/16/18,1230,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,PHINNEY RIDGE
2.018E+12,2/16/18,1242,2/16/18,1424,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+12,2/16/18,1243,2/16/18,1243,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/16/18,1245,2/16/18,1824,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B3,WALLINGFORD
2.018E+12,2/16/18,1306,2/23/18,1306,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTHWEST,F,F3,SOUTH PARK
2.018E+13,2/16/18,1324,2/22/18,1858,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C1,CAPITOL HILL
2.018E+12,2/16/18,1335,2/16/18,1546,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN
2.018E+13,2/16/18,1350,2/17/18,740,THEFT-ALL OTHER,THEFT-OTH,SOUTH,S,S2,BRIGHTON/DUNLAP
2.018E+12,2/16/18,1400,2/17/18,704,THEFT-BICYCLE,THEFT-BICYCLE,WEST,Q,Q1,MAGNOLIA
2.018E+13,2/16/18,1400,3/5/18,902,THEFT-ALL OTHER,THEFT-OTH,EAST,G,G2,CENTRAL AREA/SQUIRE PARK
2.018E+13,2/16/18,1500,2/19/18,808,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN
2.018E+12,2/16/18,1500,2/19/18,1124,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN
2.018E+12,2/16/18,1530,2/16/18,1715,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,2/16/18,1600,2/17/18,1121,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L2,NORTHGATE
2.018E+12,2/16/18,1600,2/17/18,759,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,B,B1,BALLARD SOUTH
2.018E+12,2/16/18,1600,2/16/18,2013,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S1,SOUTH BEACON HILL
2.018E+12,2/16/18,1600,3/2/18,1409,THEFT-BUILDING,THEFT-BUILDING,WEST,Q,Q3,QUEEN ANNE
2.018E+12,2/16/18,1606,2/17/18,1336,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+12,2/16/18,1629,2/16/18,1629,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN
2.018E+12,2/16/18,1647,2/16/18,1652,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,NORTH,L,L2,NORTHGATE
2.018E+12,2/16/18,1700,2/17/18,1650,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,BALLARD SOUTH
2.018E+12,2/16/18,1700,2/17/18,913,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,BALLARD SOUTH
2.018E+12,2/16/18,1700,2/19/18,1225,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.018E+12,2/16/18,1700,2/17/18,1248,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,U,U1,UNIVERSITY
2.018E+12,2/16/18,1715,2/16/18,1757,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,R,R1,MID BEACON HILL
2.018E+13,2/16/18,1720,2/16/18,1738,THEFT-BICYCLE,THEFT-BICYCLE,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+12,2/16/18,1726,2/16/18,1807,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,Q,Q3,SLU/CASCADE
2.018E+13,2/16/18,1730,2/16/18,2049,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+12,2/16/18,1745,2/20/18,1540,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R2,CLAREMONT/RAINIER VISTA
2.018E+12,2/16/18,1748,2/16/18,1756,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.018E+12,2/16/18,1800,2/17/18,826,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.018E+12,2/16/18,1800,3/6/18,1108,THEFT-BUILDING,THEFT-BUILDING,NORTH,B,B1,BALLARD SOUTH
2.018E+12,2/16/18,1800,2/16/18,1811,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/16/18,1800,2/17/18,2016,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,U,U1,UNIVERSITY
2.018E+12,2/16/18,1800,2/17/18,1109,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+13,2/16/18,1800,2/17/18,1716,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L3,LAKECITY
2.018E+12,2/16/18,1800,2/17/18,2,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,WEST,D,D2,SLU/CASCADE
2.018E+12,2/16/18,1810,2/16/18,1818,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/16/18,1820,2/16/18,1827,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/16/18,1822,2/16/18,1951,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,D,D1,BELLTOWN
2.018E+12,2/16/18,1844,2/20/18,1658,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,2/16/18,946,2/20/18,1513,THEFT-ALL OTHER,THEFT-OTH,SOUTH,S,S2,BRIGHTON/DUNLAP
2.018E+13,2/16/18,955,3/2/18,1005,THEFT-ALL OTHER,THEFT-MAIL,NORTH,N,N2,BITTERLAKE
2.018E+12,2/16/18,1008,2/16/18,1059,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/16/18,1033,2/16/18,1033,ARSON,ARSON-RESIDENCE,SOUTHWEST,W,W2,MORGAN
2.018E+12,2/16/18,1100,2/16/18,1255,ROBBERY-STREET,ROBBERY-STREET-GUN,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+12,2/16/18,1100,2/16/18,2126,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,D,D2,SLU/CASCADE
2.018E+12,2/16/18,1100,2/16/18,1259,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTH,S,S3,RAINIER BEACH
2.018E+12,2/16/18,1126,2/16/18,1126,THEFT-BUILDING,THEFT-BUILDING,WEST,D,D3,EASTLAKE - WEST
2.018E+12,2/16/18,1144,2/21/18,2034,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+12,2/16/18,1200,2/22/18,1823,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B1,BALLARD SOUTH
2.018E+12,2/16/18,1200,2/19/18,1155,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B1,BALLARD SOUTH
2.018E+12,2/16/18,1200,2/26/18,1100,MOTOR VEHICLE THEFT,VEH-THEFT-TRAILER,EAST,G,G1,FIRST HILL
2.018E+12,2/16/18,1200,2/16/18,1408,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E2,CAPITOL HILL
2.018E+12,2/16/18,1915,2/16/18,1955,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE
2.018E+12,2/16/18,1928,2/16/18,1928,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.018E+12,2/16/18,2000,3/28/18,1627,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+12,2/16/18,2000,2/17/18,1122,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R1,NORTH BEACON HILL
2.018E+12,2/16/18,2005,2/17/18,1826,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D1,BELLTOWN
2.018E+12,2/16/18,2024,2/16/18,2045,ARSON,ARSON-BUSINESS,SOUTH,S,S2,RAINIER BEACH
2.018E+12,2/16/18,2030,2/20/18,821,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,D,D1,BELLTOWN
2.018E+12,2/16/18,2043,2/16/18,2043,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S2,BRIGHTON/DUNLAP
2.018E+12,2/16/18,2100,2/17/18,1227,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,E,E2,CAPITOL HILL
2.018E+12,2/16/18,2116,2/25/18,2031,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,D,D2,SLU/CASCADE
2.018E+12,2/16/18,2122,2/16/18,2122,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,U,U3,SANDPOINT
2.018E+12,2/16/18,2200,2/17/18,1044,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,W,W1,NORTH ADMIRAL
2.018E+12,2/16/18,2230,2/24/18,1220,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S2,RAINIER BEACH
2.018E+12,2/16/18,2300,2/17/18,730,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTH,R,R1,NORTH BEACON HILL
2.018E+12,2/16/18,2300,2/19/18,1538,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B2,FREMONT
2.018E+12,2/16/18,2343,2/17/18,1352,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,EAST,G,G1,FIRST HILL
2.018E+12,2/17/18,0,2/18/18,2006,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,C,C3,MADRONA/LESCHI
2.018E+12,2/17/18,1,2/28/18,648,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,U,U1,SANDPOINT
2.018E+12,2/17/18,8,2/17/18,8,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,NORTH,U,U2,UNIVERSITY
2.018E+12,2/17/18,10,2/17/18,14,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,NORTH,L,L3,LAKECITY
2.018E+12,2/17/18,35,2/17/18,57,ROBBERY-RESIDENTIAL,ROBBERY-RESIDENCE-GUN,SOUTH,R,R2,MOUNT BAKER
2.018E+13,2/17/18,100,2/18/18,1357,THEFT-BUILDING,THEFT-BUILDING,WEST,Q,Q3,QUEEN ANNE
2.018E+12,2/17/18,101,2/17/18,101,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,2/17/18,125,2/17/18,2341,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+12,2/17/18,210,2/17/18,210,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,U,U1,UNIVERSITY
2.018E+12,2/17/18,300,2/19/18,1433,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,Q,Q3,SLU/CASCADE
2.018E+12,2/17/18,430,2/17/18,436,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,N,N3,NORTHGATE
2.018E+12,2/17/18,500,2/17/18,1930,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTHWEST,W,W1,NORTH ADMIRAL
2.018E+12,2/17/18,600,2/17/18,2024,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+12,2/17/18,645,2/17/18,645,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+12,2/17/18,754,2/17/18,1015,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,G,G3,MADRONA/LESCHI
2.018E+12,2/17/18,800,3/7/18,1238,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,SOUTH,O,O1,SODO
2.018E+12,2/17/18,800,2/17/18,1459,THEFT-BUILDING,THEFT-BUILDING,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+12,2/17/18,800,2/25/18,1852,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH
2.018E+13,2/17/18,805,2/17/18,917,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN
2.018E+12,2/17/18,848,2/17/18,848,THEFT-BUILDING,THEFT-BUILDING,NORTH,J,J2,BALLARD NORTH
2.018E+12,2/17/18,900,2/24/18,1436,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+12,2/17/18,900,2/17/18,1217,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E2,CAPITOL HILL
2.018E+12,2/17/18,915,2/17/18,1338,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,N,N1,BITTERLAKE
2.018E+12,2/17/18,945,2/18/18,950,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.018E+12,2/17/18,1033,2/17/18,1033,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+12,2/17/18,1035,2/19/18,1035,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,SOUTH,S,S2,BRIGHTON/DUNLAP
2.018E+12,2/17/18,1200,2/19/18,1631,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,NORTH,L,L1,LAKECITY
2.018E+12,2/17/18,1205,2/17/18,1339,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+12,2/17/18,1231,2/17/18,1231,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,NORTH,U,U3,SANDPOINT
2.018E+13,2/17/18,1248,2/19/18,2038,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L1,LAKECITY
2.018E+12,2/17/18,1250,2/17/18,1251,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,D,D2,SLU/CASCADE
2.018E+13,2/17/18,1306,2/19/18,950,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E3,FIRST HILL
2.018E+12,2/17/18,1313,2/17/18,1541,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L3,LAKECITY
2.018E+12,2/17/18,1400,2/18/18,1659,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,BALLARD SOUTH
2.018E+13,2/17/18,1428,2/21/18,1659,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE
2.018E+12,2/17/18,1500,2/18/18,1142,THEFT-ALL OTHER,THEFT-MAIL,NORTH,U,U2,UNIVERSITY
2.018E+12,2/17/18,1500,2/18/18,1249,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,U,U2,UNIVERSITY
2.018E+12,2/17/18,1500,2/27/18,1839,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,B,B3,WALLINGFORD
2.018E+13,2/17/18,1500,2/21/18,1649,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
